,PLAYER_ID,W,L,MIN,POSS,PCT_BLK,PCT_FGA_3PT,PLAYER_NAME,AGE,PLAYER_HEIGHT,PLAYER_WEIGHT,GP,AST_PCT,TEAM_ID,POSS_PCT_cut,PPP_cut,PERCENTILE_cut,PERCENTILE_transition,PPP_transition,POSS_PCT_transition,PERCENTILE_iso,PPP_iso,POSS_PCT_iso,PERCENTILE_ball_handler,PPP_ball_handler,POSS_PCT_ball_handler,PERCENTILE_rollman,PPP_rollman,POSS_PCT_rollman,PERCENTILE_postup,PPP_postup,POSS_PCT_postup,PERCENTILE_spotup,PPP_spotup,POSS_PCT_spotup,PERCENTILE_handoff,PPP_handoff,POSS_PCT_handoff,PERCENTILE_offscreen,PPP_offscreen,POSS_PCT_offscreen,PERCENTILE_putbacks,PPP_putbacks,POSS_PCT_putbacks,PERCENTILE_misc,PPP_misc,POSS_PCT_misc,SEASON,TEAM_ABBREVIATION
10,1628964,30,32,878.3683333333332,1832,0.581,0.374,Mo Bamba,22.0,7-0,231,62,0.077,1610612753.0,0.151,1.3019999999999998,0.541,0.9159999999999999,1.389,0.051,,,,,,,0.134,0.8,0.28600000000000003,0.006,0.353,0.049,0.26,0.8420000000000001,0.163,,,,,,,0.7240000000000001,1.203,0.21100000000000002,0.243,0.35700000000000004,0.08,2019-20,ORL
11,202696,28,34,1998.178333333333,4162,0.27,0.28,Nikola Vucevic,29.0,6-11,260,62,0.182,1610612753.0,0.134,1.325,0.586,0.5870000000000001,1.149,0.073,,,,,,,0.5529999999999999,1.111,0.271,0.303,0.823,0.198,0.39899999999999997,0.927,0.16,,,,0.635,1.0,0.022000000000000002,0.259,0.95,0.085,0.384,0.44,0.042,2019-20,ORL
12,203082,31,38,1889.083333333333,3969,0.10300000000000001,0.596,Terrence Ross,29.0,6-6,206,69,0.07200000000000001,1610612753.0,0.033,1.4380000000000002,0.802,0.536,1.1320000000000001,0.12300000000000001,0.166,0.654,0.027000000000000003,0.736,0.94,0.21899999999999997,,,,,,,0.638,1.041,0.175,0.875,1.141,0.094,0.73,1.072,0.282,,,,0.721,0.632,0.039,2019-20,ORL
13,1628411,23,29,953.2933333333333,2011,0.134,0.35200000000000004,Wes Iwundu,25.0,6-6,195,52,0.08900000000000001,1610612753.0,0.079,1.0,0.08199999999999999,0.54,1.1320000000000001,0.22399999999999998,,,,0.588,0.8809999999999999,0.19399999999999998,,,,,,,0.501,0.976,0.276,0.848,1.12,0.08199999999999999,,,,0.092,0.765,0.055999999999999994,0.67,0.6,0.049,2019-20,ORL
14,1628988,42,24,1617.331666666667,3398,0.09,0.39299999999999996,Aaron Holiday,23.0,6-0,185,66,0.188,1610612754.0,,,,0.079,0.82,0.177,0.745,0.981,0.077,0.316,0.75,0.348,,,,,,,0.8759999999999999,1.202,0.243,0.488,0.8959999999999999,0.07,0.635,1.0,0.022000000000000002,,,,0.332,0.414,0.042,2019-20,IND
15,1627734,37,25,2158.65,4464,0.149,0.079,Domantas Sabonis,24.0,6-11,240,62,0.215,1610612754.0,0.154,1.192,0.349,0.36,1.055,0.063,0.045,0.5,0.01,,,,0.5479999999999999,1.109,0.303,0.47700000000000004,0.914,0.171,0.249,0.836,0.106,,,,,,,0.491,1.087,0.11,0.414,0.457,0.08,2019-20,IND
16,203926,43,26,1372.3916666666667,2933,0.040999999999999995,0.537,Doug McDermott,28.0,6-7,225,69,0.081,1610612754.0,0.09300000000000001,1.411,0.7440000000000001,0.9390000000000001,1.421,0.126,,,,0.9359999999999999,1.1,0.017,,,,,,,0.9359999999999999,1.258,0.212,0.5720000000000001,0.938,0.215,0.8740000000000001,1.1540000000000001,0.268,0.867,1.3159999999999998,0.031,0.063,0.2,0.033,2019-20,IND
17,1628410,16,15,446.785,958,0.18,0.373,Edmond Sumner,24.0,6-4,196,31,0.16699999999999998,1610612754.0,,,,0.778,1.246,0.322,0.02,0.4,0.055999999999999994,0.174,0.636,0.18600000000000003,,,,,,,0.273,0.8540000000000001,0.271,,,,,,,,,,0.8640000000000001,0.8,0.055999999999999994,2019-20,IND
18,1629048,32,22,471.29166666666674,1039,0.638,0.28,Goga Bitadze,20.0,6-11,250,54,0.066,1610612754.0,0.147,1.429,0.755,,,,,,,,,,0.092,0.7709999999999999,0.368,,,,0.133,0.688,0.168,,,,,,,0.53,1.077,0.13699999999999998,,,,2019-20,IND
19,203960,21,13,470.645,1017,0.3,0.113,JaKarr Sampson,27.0,6-7,214,34,0.057999999999999996,1610612754.0,0.282,1.5,0.88,0.748,1.2309999999999999,0.183,,,,,,,0.535,1.1,0.141,,,,0.221,0.8,0.17600000000000002,,,,,,,0.33,1.0,0.099,0.299,0.4,0.07,2019-20,IND
20,203087,27,19,1291.1533333333334,2683,0.157,0.33,Jeremy Lamb,28.0,6-5,180,46,0.107,1610612754.0,0.026000000000000002,1.3330000000000002,0.607,0.47100000000000003,1.103,0.135,0.401,0.81,0.073,0.871,1.01,0.35,,,,,,,0.603,1.025,0.205,0.381,0.841,0.076,0.5539999999999999,0.97,0.057,0.9179999999999999,1.368,0.033,0.7340000000000001,0.636,0.038,2019-20,IND
21,203200,45,28,1825.7016666666666,3886,0.24,0.6809999999999999,Justin Holiday,31.0,6-6,180,73,0.068,1610612754.0,0.055999999999999994,1.161,0.308,0.77,1.24,0.225,,,,0.205,0.667,0.049,,,,,,,0.74,1.104,0.363,0.996,1.4809999999999999,0.049,0.635,1.0,0.17300000000000001,0.096,0.769,0.023,0.161,0.304,0.040999999999999995,2019-20,IND
